0,Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Total Unusual Items,Total Unusual Items Excluding Goodwill,Net Income From Continuing Operation Net Minority Interest,Reconciled Depreciation,Reconciled Cost Of Revenue,EBITDA,EBIT,Net Interest Income,Interest Expense,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Net Income,Net Income Including Noncontrolling Interests,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Income Expense,Net Non Operating Interest Income Expense,Interest Expense Non Operating,Operating Income,Operating Expense,Selling General And Administration,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Market Cap
APD,-0.8603624954892493,-0.026275748662035112,0.19134171501268465,-0.9034217802023105,-0.9034217802023105,0.2582466542808034,0.5481064323743248,0.1555998003768587,0.18892229270582006,0.22612550965499248,-0.35448667633398184,-0.12014398828470498,0.25628060092062455,0.2616315139560455,-0.14152638691700606,-0.3746429042257321,-0.3669345926303845,0.10528331760813926,0.09375188209275193,0.26935922915416927,0.2694328201392145,0.26163151311890687,0.2576304229615768,0.2540903391580488,0.32695461055872227,0.24656313257172655,0.8536237380397987,-0.20023882890098818,-0.10152881324647484,0.1996400519330212,-0.2231861464519228,0.019621525775202885,-0.0028593115694389073,0.13727089947132848,-0.13379340097509845,-0.12938959454389803,0.3639104770537132
ABNB,-1.0002058236040081,1.0698517188694034,-0.23641385921356167,-0.9942465878348692,-0.9942465878348692,-4.169727459846159,-1.1386840574485697,-1.101021447742623,-0.3371300199714802,-0.14013312015658058,-0.44001704382382095,0.41150569494240224,-4.186813358308331,-4.086103886652789,-0.44843975135603326,0.5152085229082816,0.5258690639444283,-0.46656965198609884,-0.4489960072189251,-3.9517685466266803,-3.9520512278532256,-4.086103886753524,-4.1501900860301175,-4.237766638273953,0.11389521540222707,-4.37630675445445,-1.3054044307566153,-0.3351634043914547,0.4393031607786705,0.007469767979160326,0.25011721084069816,0.1806578552906912,0.10621776150680552,-1.1372374205195837,-0.5819522087369956,-0.5753242696385721,0.7710533523638611
AKAM,-0.8083225880462193,-1.302941857904534,-0.004470623377239869,-0.9054955260345301,-0.9054955260345301,0.1359190473070147,-0.1054476516961452,-1.3138855519945276,-0.023750123318686783,0.0777867071999127,-0.2830784791524081,-0.4374698379211953,0.13536078303866725,0.13802042057162228,-1.013669094181665,-0.631658174011984,-0.6369319409578962,-0.20923581566869168,-0.20140782663650672,0.1493477354449242,0.14941119720324347,0.13802041975542043,0.13153065908112155,0.1291738295513036,0.13193156559677022,0.10770375252471322,-1.1456962060623759,-0.08759204654724745,-0.42433529857414093,0.060947710356488556,-0.08510909867989311,0.038347360915552436,-0.09314909611966356,-1.0722079069047958,-1.0341102865727683,-1.025238367139147,-0.9700569435437085
ALB,1.5113971007382974,0.42507085561561603,-0.4076593905374598,1.1884755398916529,1.1884755398916529,-0.04308144603273268,-0.6831619199802222,-0.6189889966176652,-0.24107784899355617,-0.09721628350801352,-0.2893635715324263,-0.5141293985754042,-4.086531241323456,-0.0375909153021913,-0.9644883213003033,-0.939780482228305,-0.933383335294634,-0.373357617942238,-0.3603399774907229,-0.02114973491519243,-0.02110066350799783,-0.03759091608864878,0.004980967338377701,0.00010540053402486422,0.058469335034176506,-0.082730769829732,-1.2887768624300393,-0.09750681069687031,-0.5023188708859964,-0.0026998334632708934,-0.3896553491494408,-0.09395506143140156,-0.29146146874830775,-0.648343594807385,-1.0664593298594296,-1.057426867862143,-0.9467505220121861
ARE,1.5184186032141083,1.0698517188694034,-0.007683910332043291,1.1823764455433345,1.1823764455433345,0.12173637714646189,0.14130987276880422,-1.467640140311223,0.011745203076498702,0.07714930913614276,-0.354686987985484,-0.11893213162578856,0.07222700547832324,0.12410628208695866,-1.4131389458706725,-0.7341157249874755,-0.725828543415054,-0.2155261983342283,-0.211138366484724,0.13441953334091053,0.13448173512704675,0.12410628127311352,0.13196372672507165,0.1296155166047694,0.22543826655230637,0.09567918874445747,0.8364594690901098,-0.2005548215166861,-0.10029602622570778,0.0014078234422795174,-0.18987465829982372,-0.28701702990181804,-0.19035916598136784,-1.567809378421811,-1.4402667454991473,-1.431670589191038,-0.6060582887819398
ALGN,0.22856962456424054,0.6442963491219035,-0.047988083918987595,0.06949609141940803,0.06949609141940803,0.15417765314063148,-1.3166839240671455,-1.188971667281014,-0.06701483656342695,0.10240049876745043,2.2727988235069043,-0.2835822922197573,0.15018846591214094,0.1559333218257489,-0.923672513159336,-1.27210911165394,-1.2685619685774225,0.12015149481758944,0.11051003405357057,0.16673900654620258,0.16680393616499584,0.15593332100651303,0.1496878048767006,0.14769235971127495,0.26311837511853053,0.144709480266921,0.7200869622596843,3.9443169722932736,-0.32586107768009326,0.08649770641949348,0.01759866978162634,0.15026964175173982,-0.019593503360633445,-1.2264395462312512,-0.9247398050278183,-0.9164106718936538,-0.6728675788287387
ALLE,-0.6454216870871113,-1.4061067960251399,-0.1393130609305392,-0.7800319912381182,-0.7800319912381182,0.10366196624532589,-1.5173961918058234,-0.8511275835798255,-0.1659243685348694,0.03659320333702704,-0.27295117478314684,-0.609650787016448,0.09973959507924239,0.10637408825743527,-1.1135290477304596,-1.160731958248149,-1.1547742883038201,-0.12860454695590412,-0.12788819222775363,0.11862295575518052,0.1186838242763859,0.10637408744659353,0.09951933395040291,0.09652537827113611,0.09001522643156228,0.07074118360933884,0.7354029950892371,-0.07161617408244539,-0.5994900396123852,0.004514414355573552,-0.2981999270683348,-0.017414725742994856,-0.24397851089841893,-0.8837865024591233,-1.1891813794385229,-1.1795398696779655,-1.2265552797335635
LNT,1.3497862275420978,1.0698517188694034,0.012577863962847111,1.0467005972166457,1.0467005972166457,0.1395526466230039,0.0264252464524343,-0.6862177098193126,0.0012866890173554913,0.089091974923068,-0.40666177783909,0.19550786578595533,0.13243540317291314,0.14158522208700083,-0.9511171471527666,-0.27036733345432673,-0.2609317562878637,-0.2835767017159426,-0.27600863213950616,0.15049968412519954,0.150563243110451,0.14158522127019516,0.13514406708961588,0.13285915575504412,-3.3836987783097876,0.08595218109959162,0.7698348712497276,-0.28254530820595586,0.21957476440544182,0.05890264184038364,-0.26253877204842857,-0.0553424077738739,-0.17953769955441487,-0.7165292589014841,-0.9860793620696005,-0.9962045032706716,-1.0274291826840665
ALL,-1.0079281828880196,0.16715851031410123,0.11313065686183825,-1.0176757084177357,-1.0176757084177357,0.359770458546323,0.40167549865211,0.2219541951084115,0.10793274804718953,0.3429010612936502,-0.4203036014964657,0.2780389353217576,0.36058908956457614,0.23386179688329178,1.1946312235834937,-0.1161157722935937,-0.11768419277522402,-0.14747569495251397,-0.14302458754720282,0.2348831026801894,0.23495378380642945,0.23386179605085666,0.22646611794367372,0.35551737469558864,0.4270152960695406,0.3529553801205362,0.9484468137861771,-0.3040653521377895,0.3035312542965255,0.16864822369669305,0.08295763551613212,-7.346594822827446,0.07133223458802175,0.20993417629848507,1.1758728368742433,1.173777002079364,0.09203517137276838
GOOGL,1.7537406437915208,-0.3228749457587772,0.7665186743009027,1.4010128320292283,1.4010128320292283,0.6485606716733665,2.2224005994949323,2.037820369608957,0.8322967131759573,0.6646156348742025,2.7339090461282547,0.30035807091110167,0.6339191388027314,0.640955796892769,2.294157513917182,3.216388595722394,3.2122528876328884,-0.11316434522096881,-0.11037305832529833,0.6376374519982129,0.6377421264528669,0.6409557959913819,0.6413236191418915,0.6491132744680841,0.6640187360986537,0.6496073473221339,1.036212336839169,4.671720616956571,0.32623587077640304,0.6758716796937563,1.068443573901587,0.7023946207883526,0.9660997592423288,2.0462834831231436,2.5168334972655066,2.5080827125765675,3.6864299437928976
GOOG,1.7537406437915208,-0.3228749457587772,0.7665186743009027,1.4010128320292283,1.4010128320292283,0.6485606716733665,2.2224005994949323,2.037820369608957,0.8322967131759573,0.6646156348742025,2.7339090461282547,0.30035807091110167,0.6339191388027314,0.640955796892769,2.294157513917182,3.216388595722394,3.2122528876328884,-0.11316434522096881,-0.11037305832529833,0.6376374519982129,0.6377421264528669,0.6409557959913819,0.6413236191418915,0.6491132744680841,0.6640187360986537,0.6496073473221339,1.036212336839169,4.671720616956571,0.32623587077640304,0.6758716796937563,1.068443573901587,0.7023946207883526,0.9660997592423288,2.0462834831231436,2.5168334972655066,2.5080827125765675,3.6862176411510887
MO,-1.158602564528779,2.14018795187069,0.26771965193421865,-1.1063103019474751,-1.1063103019474751,0.2796591163149659,-0.7131522552737906,0.1491479067969081,0.24426085018624685,0.305156718535407,-0.5183894799643284,0.8818758675350992,0.2974760921835904,0.27903894552713615,-0.007726425376686702,1.4738031780978544,1.4734397193396565,-0.3573457347935994,-0.34479700778128236,0.28580275945642614,0.28587773831059504,0.2790389446870491,0.27447198841519055,0.27496014135279084,0.43122299100695105,0.2939635116835037,-1.455731541600878,-0.4587963079641873,0.9177972462480812,0.4183193440631384,0.08168369520557879,0.21397634410617006,0.3739374601343411,0.13072716796937545,0.45563978505918157,0.6282963428889373,0.6349829601619529
AMZN,1.7496422061192012,-0.7925333265528359,0.6882330779013727,1.4123239909389356,1.4123239909389356,0.5598403835562977,2.982512825475907,2.9258355604663024,0.7671060652515251,0.5624937549924469,-0.5307068161195111,1.080102523730713,0.5071080232459759,0.5539153199384609,3.0097797330935276,2.976519638241221,2.9701599856451613,-0.2486650779222144,-0.23989751759167743,0.5531316251630304,0.553229167145175,0.5539153190518163,0.5530963349205802,0.5591299895300665,0.5547453802222602,0.5523044516130945,1.0524316984471636,-0.47822696634536205,1.1194475380792182,0.5212281882118531,0.9217514057397358,0.7254001063309715,0.7660252544020782,2.9469389118927136,3.0118334893546366,3.000626107509482,3.54454338462719
AMCR,-0.9721528117564332,0.41217523835054026,0.06559985654512089,-0.9836857998802028,-0.9836857998802028,0.17526796429120622,-0.07441449869953538,0.39166827260553166,0.0455701391923736,0.14219271072056153,-0.35293266835237,-0.08430773563832618,0.1796715154172779,0.17662431348752666,0.1344524881652544,1.3249345828254193,1.3322501123729367,-0.39954848394965414,-0.38553126398666326,0.18660871798593198,0.18667532465086417,0.1766243126647862,0.1720210944576759,0.17047015206547658,0.2711302073641719,0.16314227286678193,-1.21741196459674,-0.19778737366489693,-0.06507362128104363,0.13631088193544394,-0.1000385677397874,0.09982882689630852,-0.03768539947949295,0.37669963139292967,0.04732009773863288,0.05082507000215075,-0.928194436286538
AEE,1.341625421994441,-0.6065785255904435,0.12407471078529268,1.0778118865276005,1.0778118865276005,0.18096472954761827,0.522643477347122,-0.38547535215064205,0.12085432606922927,0.15847961269364544,-0.42621289059465506,0.34825090036051387,0.17309618719289674,0.18221321739596022,-0.5280084386612601,-0.2466416385673064,-0.2398964924238519,-0.21438249239503984,-0.20951660984335446,0.19225362206776928,0.19232070517467814,0.18221321657227313,0.17686563938635866,0.17541111869003226,0.22159217468978415,0.15921462521081783,0.7293253795652828,-0.31338728476152533,0.3749558725180584,0.1413393417020921,-0.05717686538320443,-7.065965475278356,-0.014861180078860328,-0.3841239753720877,-0.5284525323416439,-0.5220901026472439,-0.6632347811635708
AAL,1.6964466869856156,0.3969326187432209,-7.837862329985195,1.3379319492868689,1.3379319492868689,-4.356472650729709,0.9732509077209729,1.1350774038492064,0.00798835061410213,-4.9961733718071395,-0.5517075009647978,1.0777513782914243,-4.507173593501937,-4.269313283605822,1.0112694168969032,0.554072726585762,0.5647076196880735,-0.6106766003238469,-0.5852235650939674,-4.129642819783738,-4.12994051397934,-4.269313283675526,-4.335897564924973,-4.427170280650607,-3.5800775294766845,-4.6165688166009575,0.985662619936031,-0.5113556500037832,1.1170557852591425,-5.692845171172844,0.30061780417705963,0.07046715110435979,-1.2011376181673592,1.1306906404938606,0.7419131938838383,0.6701942070794811,-1.546061986457425
AEP,1.3400710371070288,-1.8190115652356003,0.28442385392954006,1.1404338816665127,1.1404338816665127,0.2802277183810054,1.1718238714832148,0.0724129331672748,0.29383618879331747,0.2679039227315897,-0.5208383920791179,0.8862599474632064,0.27198922710854234,0.27959678180196856,0.2564518158845026,0.336003340933391,0.34458334555675457,-0.15033495980048517,-0.14951161411268102,0.28680134191318146,0.2868764050498453,0.27959678096178703,0.2750374308540507,0.2755368378763331,0.19167340415548118,0.24676451275349107,0.8383314561206294,-0.4626594788729372,0.922257045015213,0.25491308824190007,0.385486821016042,0.17585707052859606,0.2943784458732714,0.07666728286537046,0.267056339425244,0.2513346701962959,0.1595222068195799
AXP,1.2778160659920195,0.7603569045075853,0.3633288534219104,0.9941361343149921,0.9941361343149921,0.406830339971357,0.7340742738646884,1.1587838327036888,0.37669413554981496,0.35825986274153165,2.8823716703545434,0.918140889103651,0.40520158427648617,0.40380233614315153,1.1679289959078436,0.7326083494776798,0.7420193199823859,0.13902264281419932,0.12456525827877335,0.40555342504670644,0.4056385111131502,0.40380233528193255,0.40093654271757645,0.40394173842661546,0.4962542858642596,0.409408691345773,0.90436189414621,-0.39917080020562423,0.7232844684509742,0.3515399035876344,0.4865404422043269,0.4948369132149754,0.4145987108524712,1.1600988892672384,1.0445776783581053,1.0431334381454287,1.3540799459161934
AIG,1.654698226094886,-0.052066983192186625,0.144027966089892,1.3143342875796074,1.3143342875796074,0.4339426642977284,1.470044600292351,0.33764453743516515,0.14112245050072775,0.4381289526421672,-0.5274328838347832,0.9261556733800144,0.4071479746819834,0.43040132145746146,1.0896119871200802,0.8117465765701306,0.8114789341582761,0.24939026594588726,0.23592588098614933,0.4329270060984599,0.4330144025536857,0.4304013205917372,0.4333272367131435,0.4369771092063862,0.4890229355168929,0.4343500319330923,0.9052870370903925,-0.4730623220597646,0.9628418227052551,0.1912337613470728,0.1327966149679889,0.4445771965758637,0.11372266989557371,0.3272712848813852,1.1976926363240548,1.1954885137349651,0.24788676502971707
AMT,1.4559395165124793,-1.2187592683981194,0.2569922060403921,1.1935421108711117,1.1935421108711117,0.28361965888276175,0.9724830691361037,-0.522224038492987,0.2714602410563873,0.26754600316523497,-0.49221855004361514,0.7355053349314398,0.26769583311371736,0.28292450001997,-0.36919213047252,0.2471956719491874,0.2545662371891107,-0.11030525192888849,-0.11058945471981173,0.2900321557750395,0.29010749159930266,0.2829244991792248,0.27840635129999286,0.278972810445321,0.2714284880201776,0.260132200993983,0.8459803030619718,-0.41751153726374024,0.7688987016150112,0.2511542080567893,0.17625486285466402,0.01592408631687784,0.18742748696830955,-0.5502012592404566,-0.21474996023004406,-0.20994438075556882,0.7649690021105126
AWK,1.5805775682442351,0.5540270282663736,0.057965099201097374,1.2415857330655835,1.2415857330655835,0.20719663149722983,0.002169689954832738,-0.8053215099222681,0.11129463648790958,0.19391711505445203,-0.4350981408818767,0.37224608920421515,0.1376268687060883,0.2079484500645021,-0.9903464123118106,-0.5502157511357119,-0.5388520969851409,-0.03653621885123176,-0.04193509023516735,0.21723943546804028,0.21730862743103488,0.2079484492364561,0.20241216558232392,0.2014661011839035,0.3069698148024147,0.19888203735929247,0.8968565842466198,-0.32740381080149994,0.39936548990120563,0.11373501058912174,-0.19464151103647587,0.06324022931296959,-0.09770365410537299,-0.8373284133013609,-0.9294608382858319,-0.9211082755010384,-0.41863963464344967
AMP,0.22856962456424054,-0.052066983192186625,0.10958698134495262,0.06949609141940803,0.06949609141940803,0.3143982737346824,-1.394255122220866,0.20868543339758508,0.10412615326803723,0.2883359623204383,-0.37769554702730107,0.02026633874676583,0.3119705140655392,0.3131203590907739,-0.037822396360904065,-0.9141843134504044,-0.9224533674417391,1.194663224685163,1.1565430677369322,0.3193487005260116,0.3194265107293482,0.31312035824491424,0.3090181061107725,0.3101938355499989,0.3763191722685189,0.3040949367666226,0.8537094230901082,-0.2368509365980729,0.04130658520801392,0.16605784224258796,0.07724150114449091,0.43901303691781124,0.066470388961185,0.19647654360148267,0.07973006453104216,0.08307419187834249,0.07416023369935791
AME,0.22856962456424054,0.038202337663343675,0.022834572875179666,1.0470933986962683,1.0470933986962683,0.18097049572780116,-0.5787767386992668,-0.313328279070376,0.009062432450839642,0.13822053825402839,-0.31025628803419264,-0.3877314710177634,0.17724241772890764,0.1822188744005076,-0.6460516744068795,-0.33505043976987375,-0.3308259739105802,-0.19093652064167607,-0.18627143131705753,0.1922591143383015,0.19232619790876976,0.18221887357681957,0.17633176409058302,0.17486661759510289,0.2601188295794594,0.16594717457901023,-1.0655536805461,-0.13046517376222685,-0.37373788451402756,0.12582251631372846,-0.3310232036391448,-0.037407725273252014,-0.12753776130068678,-0.33833202354723424,-0.645602987629018,-0.6386591610055118,-0.01817418156927141
AMGN,-1.1275876427586111,-0.8515952536268828,0.4052852841407833,-1.1427778643790738,-1.1427778643790738,0.37310088776071143,1.2533787860037469,0.08170348338488354,0.39521136068398544,0.3615285167331494,-0.5207018104174902,0.8854336480697955,0.39327149562221236,0.37071151024380106,0.43753043293252836,0.45197617202183427,0.4580943580632802,0.15389082002364948,0.14078282469246892,0.3752627765613641,0.37534530603229604,0.37071150938818687,0.36739451946703156,0.3697321233150314,0.3812676019419656,0.35696473407750406,-1.365071442409905,-0.46244402062979234,0.9214164743421307,0.38684103486119176,0.5116561401364561,0.3568571282281855,0.4579049430556429,0.062322723189971174,0.6265939805164751,0.5723496537142043,1.306939331453221
APH,-0.9470585966235537,0.24016059965169503,0.1104263162011518,-0.9671010344178207,-0.9671010344178207,0.23059179328919824,-0.3523402286407368,0.1826613043827086,0.09767440312344551,0.1976052399472574,-0.3385016529850053,-0.21685107867672362,0.23115524867046358,0.23233182970912525,-0.08096328471255194,0.5285821325023019,0.4998252590743599,-0.2887233784422908,-0.27438687549813656,0.2409127622926016,0.24098395233500802,0.23233182887694925,0.22784605913316205,0.22593659691552925,0.3149339595155199,0.22056188644917604,-1.208745883386965,-0.17502237592804756,-0.1999061625594084,0.19406120739800922,-0.12117921753728912,0.09041043165300405,0.01756989371146505,0.16471760392466883,-0.0907762734279729,-0.08658595337028695,0.6357006650097977
ADI,-1.069730318230305,1.0698517188694034,0.13178925430198268,-1.0501836195208984,-1.0501836195208984,0.217549517246532,0.39381983763008216,-0.6413489125494093,0.10448946490560773,0.156734348703749,-0.3746187492297847,0.0047741297713441615,0.23006663708876474,0.21810531646560832,-0.4353424794419863,0.14070784220715352,0.1432496045967945,-0.2361129052396209,-0.22897768953978911,0.2271005302519135,0.22717055451239682,0.21810531563584198,0.21270752206616647,0.21196636767403193,-3.3659944539807762,0.17524256614964343,-1.2805556486081984,-0.2319972729358747,0.025546805363269393,0.1668696306324842,0.11791469788693461,0.037647106072743707,0.08946818473768631,-0.5218456940195062,-0.4172129966676473,-0.41140262905680836,0.9885874892801784
ANSS,0.22856962456424054,-0.8902821054221102,-0.14651378502869422,1.008943854165461,1.008943854165461,0.09714122570094665,-1.3295813206868714,-2.4343696921613223,-0.17285054800710845,0.02613904200448014,-0.15036358080505935,-1.2686332318813092,0.09259619085832982,0.09997681003479082,-1.519792389119502,-1.184198669987383,-1.1824053500215352,-0.1388979004086004,-0.13599697543460143,0.11241196858442928,0.11247231288503463,0.09997680922503263,0.09296831938484566,0.08984397789155543,0.1290161021237239,0.06887261517085365,0.6669082577031037,0.12176635849998582,-1.269853979906383,0.00015754292852203502,-0.14398159267364627,-0.006850090424804877,-0.16495030359635027,-2.1834039381985293,-1.5253515279878105,-1.5140416654108317,-0.3406861961338827
AON,1.4760889762389986,1.7485609511476048,0.10204269236114236,1.1381032580077335,1.1381032580077335,0.20651220805329246,-0.49682338228266754,0.11131953731158274,0.10378894982616112,0.20604533468640648,-0.4156829763805559,0.2664701662136752,0.19556186575941692,0.20727698534923417,0.03477599690134069,-0.36061748548657974,-0.35480298455426196,-0.11659563459442512,-0.1159953101910436,0.21658752404774606,0.2166566609880226,0.20727698452130186,0.20616210208940994,0.2052906732331822,0.3559256739777289,0.2172269011557851,0.7953715930044607,-0.29677629328581184,0.29176267729712463,0.19002033270905308,0.17603344844743313,0.2218885585000979,0.13656930687609506,0.09236033968846977,0.0033754541901894943,0.008375007045334072,0.3938654629091469
