,Name,Close,ChangeCode,Changes,ChagesRatio,Amount,Marcap,Stocks,BPS,PER,PBR,EPS,DIV,DPS
89,오리온,0.4738694015269715,0.5054232955997039,-0.05825988095677346,-0.2450493975806423,0.26754803802553656,0.01736623232744255,-0.42791438495656986,0.2885905664267018,-0.09511880029559389,-0.19585319542516066,0.3390375730738384,-0.4286055510816621,-0.18860846487074412
90,한국금융지주,0.17464163057326035,0.5054232955997039,0.15104922318791622,0.007646220868593228,-0.19372605796420425,0.01623802284079914,-0.14855779503717148,0.8146499229389411,-0.09816202191950517,-0.47972380166007195,0.6230050986766678,0.7832222806587305,0.3769704989072708
91,LIG넥스원,0.9543859569157649,0.5054232955997039,-2.3344963885302734,-2.1751211040118723,1.0855836481421919,-0.011423120122449837,-0.9050007428282589,-0.023444196189805425,-0.08781223089552716,0.5225847586261579,0.17342665223237494,-0.4914410682830158,0.09418101701826335
92,두산,1.1899259961040147,0.5054232955997039,-2.177514560421756,-1.478029742772602,0.7305042377652574,-0.024580876920097236,-1.1379705699352842,0.4665508038768904,-0.10199265053701588,0.168622644678923,-0.7129229961111375,-0.608135600228387,0.11438026572462102
93,대한전선,-0.9425020556313753,0.5054232955997039,0.145816495584299,-1.0423476419980577,1.6049673966003326,-0.05246523579610832,0.8343919372360064,-1.523944689057513,-0.0772921897107709,0.28076905701864097,-0.6556216174999911,-1.0345194669518585,-0.693589682529686
94,한화시스템,-0.9565532997948467,0.5054232955997039,0.14058376798068173,-1.1076999571142396,0.4289694321941003,-0.055094791074810065,0.8451124656573057,-1.1320180453879658,-0.0952252066460803,-0.09772508462790735,-0.5071238251454789,-0.32986402405096343,-0.5804738897740831
95,삼성증권,-0.3118962351443887,-1.5575289313378622,0.3341946893145197,0.5217510997825553,0.1922994789365048,-0.06126863383499834,0.23524109807757834,0.3069672941216291,-0.09767255270726768,-0.4657055001176072,-0.036126366272356845,1.6090605067336645,0.19517726055005175
96,키움증권,0.767986847025884,-1.5575289313378622,1.2760856579656232,1.6850223088505878,-0.10500232156495519,-0.0690760217869868,-0.783987722778656,0.9819940690228501,-0.09609064496336975,-0.38510026624843485,1.0053455112593266,0.006754818099145525,0.5183652398517745
97,SK아이이테크놀로지,-0.14813726054233184,0.5054232955997039,-0.07134169996581656,-0.9508544008354035,-0.10133163920885452,-0.09326448426888133,0.05200031152393086,-0.2975141340943854,-0.07422059306006322,-0.1748257431114635,-0.5857338089048936,-1.0345194669518585,-0.693589682529686
98,강원랜드,-1.1152882721679567,0.5054232955997039,0.26878559426930415,-0.03156516820111572,-0.02354377940585719,-0.10615760958239652,0.946343451652502,-0.7772273342930425,-0.09574305088511414,-0.35355908777788914,-0.5273283574881374,1.7841023046517215,-0.31788365659143325
99,쌍용C&E,-1.7648617957823614,2.56837552253727,0.3080310512964335,0.4041169325734283,-1.7424728058084202,-0.12217621656732791,1.5402033996229645,-2.1110842895773665,-0.09069229611535928,0.12656774005152868,-0.6643437926643083,0.7562927732867218,-0.5804738897740831
100,아모레G,-0.34870838648154584,-1.5575289313378622,0.8051401736400714,2.843936696910875,-0.027758827272824967,-0.16803507802280315,0.17036486631481254,-0.22770495369916002,-0.0823996945341185,-0.30099045699364635,-0.5698351605041131,-0.7293183834024262,-0.5946133638685335
101,현대해상,-0.41944065697122374,-1.5575289313378622,0.491176517423037,1.349547091254189,0.3498997483684574,-0.1685692855908826,0.2361520113527221,0.3381100849548558,-0.09891396012960912,-0.49023752781692054,0.1272764089578871,1.770637550965717,0.1398313190946317
102,HD현대미포,0.27368726843953933,2.56837552253727,0.3080310512964335,0.4041169325734283,0.05353685238036269,-0.1752461665491489,-0.41959864187923307,-0.005944044078458874,-0.10199265053701588,-0.12225711232722071,-0.7129229961111375,-1.0345194669518585,-0.693589682529686
103,농심,1.9022365638465397,-1.5575289313378622,2.6627584729241924,1.2406265660605529,0.6955793344293834,-0.18131737146767654,-1.9513543845640624,1.642633577401178,-0.09058588976487288,-0.24141267543817116,2.5692646404055464,-0.5632530879417057,1.3263351881060816
104,한온시스템,-2.0275802659877176,0.5054232955997039,0.29233286848558176,-0.09691748331729728,-0.23265672519473077,-0.22523548515694267,1.6905120369514188,-1.8602008439179292,-0.06371473938870514,-0.23089894928132257,-0.7023238971772839,1.703313782535695,-0.5659304307055055
105,KCC,1.5190928432655755,-1.5575289313378622,2.4011220927433303,1.567388141641461,-0.2634315429993113,-0.23557255633843427,-1.642812015682365,2.039879193690556,-0.09445198716587906,-0.4867329524313043,2.4797243358705954,0.13242585250185301,2.538290110487542
106,BNK금융지주,-1.6088027700448424,-1.5575289313378622,0.33157832551271105,0.874653601409936,-0.5964776576829386,-0.24531256601925377,1.279333292207528,-0.34635671511754756,-0.09887139758941456,-0.5498153093723958,-0.5025971266424789,1.694337280078359,-0.4875573457248378
107,롯데지주,-0.6348949489851943,0.5054232955997039,0.2949492322873904,0.3213373334262649,-1.1039343503493848,-0.2456068073887859,0.3663557182682447,0.5036845381141748,-0.10199265053701588,-0.5463107339867795,-0.7129229961111375,1.582130999361656,-0.08761222133895574
108,한전기술,0.23985986237219142,0.5054232955997039,-0.26756898510146315,-0.91599983277344,0.22615610378284406,-0.24784413261471158,-0.45546985432932324,-0.9557951093056993,-0.04370325174056123,1.0763076695535159,-0.6181935493898204,-0.7068771272590856,-0.485537420854202
109,한국가스공사,-0.5346628545999302,-1.5575289313378622,0.3341946893145197,0.5566056678445187,-0.8574372974677215,-0.25654062563681734,0.2622491703402938,0.6255433240757771,-0.10199265053701588,-0.5498153093723958,-0.7129229961111375,-1.0345194669518585,-0.693589682529686
110,JB금융지주,-1.1905894447984864,-1.5575289313378622,0.33942741691813694,0.7918740022627725,-0.8649759114568684,-0.26266382380006364,0.8712433354744459,-0.49655286216224426,-0.09867986615853903,-0.4586963493463748,-0.3919690315203814,1.7930788071090575,-0.3481825296509698
111,F&F,0.1679759921392988,0.5054232955997039,0.15104922318791622,0.003289399860847784,-0.4363241334678915,-0.3182282723683294,-0.4536176875585332,-0.29730928800085776,-0.09786408413814324,0.03194420463989158,0.5174557384603751,0.14140235495918926,-0.0068152265135250365
112,한화생명,-2.5679761008897732,0.5054232955997039,0.2988737779901033,-0.1361288723870063,-0.6548005741895032,-0.34378778366596285,2.0867034584638477,-0.8114650635674404,-0.09992836733757955,-0.5848610632285577,-0.6075944504559668,1.389136196528927,-0.632991936410613
113,휠라홀딩스,-0.2589006909120536,-1.5575289313378622,0.5173401554411231,1.3016220601689892,-0.9907255960228337,-0.344748115431392,-0.07827177198858305,-0.34621120234595965,-0.06227470677878908,-0.20286234619639304,-0.6346442341934059,0.1997496209318748,-0.2532460607310887
114,CJ대한통운,0.582522356385085,0.5054232955997039,0.15104922318791622,0.15577813513193822,0.02311112394379363,-0.3541130605420808,-0.875489233720904,0.9926745413280345,-0.09482795627093103,-0.43766889703267775,0.4305652086588872,-0.8190834079757886,-0.4915971954661093
115,에스원,0.12406000766384447,-1.5575289313378622,0.4126856033687783,0.6873102980768819,-0.810337546413395,-0.3695006937000091,-0.46018593065661906,-0.039981550812562584,-0.0941824244113135,-0.18183489388269589,-0.09420059584743004,0.9313345712047785,0.3971697476136285
116,팬오션,-2.179221041899015,-1.5575289313378622,0.3106474150982421,0.5043238157515735,-0.4618698913903908,-0.376680680770903,1.6916844901837012,-1.3327356457288988,-0.09525358167287666,-0.4692100755032234,-0.6623564616142107,-0.1593104773615749,-0.659250959728878
117,롯데에너지머티리얼즈,-0.07787794142236548,-1.5575289313378622,1.3938220290470111,4.442890006753451,1.0891830590884937,-0.403624530697446,-0.30270959217761984,-0.36248383536620826,-0.10199265053701588,-0.09071593385667498,-0.7129229961111375,-0.8505011665764655,-0.6127926877042553
118,호텔신라,0.042968095974806636,0.5054232955997039,0.15104922318791622,-0.05770609424758839,0.07884120120074031,-0.42286686947955027,-0.4338651543476559,-0.8703705538693545,-0.08442850895005936,0.5856671155672495,-0.46229846923772283,-0.8729424227198062,-0.6127926877042553
119,제일기획,-0.9169283991845848,0.5054232955997039,0.30279832369281623,0.3561919014882285,-0.8899524493710036,-0.44895239932704123,0.4413932944489937,-1.051589991128772,-0.0948563312977274,-0.12576168771283688,-0.5087799343538936,1.6404782653343415,-0.24516636124854563
120,씨에스윈드,-0.0516365417049168,0.5054232955997039,-0.24140534708337694,-1.3386114705247478,0.24808098241286722,-0.45529751155819453,-0.37539551625651724,-0.6411802346075104,-0.02750820519652984,0.17563179545015536,-0.6599275014418693,-0.5901825953137144,-0.4915971954661093
121,한미사이언스,-0.4821864035147939,0.5054232955997039,0.20337649922408865,-0.15791297742573351,-0.6077116868969749,-0.4659846964196753,0.018131228497682585,-1.1201335725530428,-0.08913876339825771,0.28427363240425724,-0.5258930628408448,-0.7427831370884306,-0.6127926877042553
122,금호타이어,-1.7380264655096096,0.5054232955997039,0.2844837770801559,-0.13177205137926085,-1.0148647177282215,-0.47550238078521284,1.1861925596266956,-1.8676859754201987,-0.0926501729643092,-0.06618390615736171,-0.6523093990831619,-1.0345194669518585,-0.693589682529686
123,BGF리테일,0.6894217046714707,0.5054232955997039,0.22954013724217484,0.2951964073797923,-1.0236537292989505,-0.4891685046549634,-1.1013679042911215,0.1714906531692044,-0.09459386229986093,0.0249350538686592,0.5387643436086433,0.5229037093959795,0.9627487113916434
124,GS리테일,-0.876356258026951,0.5054232955997039,0.1850619526114283,-0.6197360042467501,-0.7439364349001808,-0.4903182402688825,0.3648701140177002,-0.18327236483188386,-0.02203182502482934,-0.4657055001176072,-0.6938225365740888,0.11447284758718052,-0.4915971954661093
125,한솔케미칼,1.0398678523920106,0.5054232955997039,-0.9216599355536185,-0.7242997084326407,-0.37381497797346147,-0.5052343914854242,-1.4447228078600434,0.34309935766090915,-0.08901816953437312,0.15810891852207434,0.3562611088413506,-0.5004175707403521,0.15477876313733638
126,한화,-0.603429803367006,-1.5575289313378622,0.42576742237782145,1.1491333248978985,-0.595000034389984,-0.5078802249788732,0.09275656965292471,0.6209715862138118,-0.09716180222493292,-0.5568244601436281,-0.280126456312113,0.22667912830388354,-0.3906009519343209
127,HL만도,-0.208953641610995,0.5054232955997039,0.020231033097485175,-0.7068724244016589,0.198130510607973,-0.5196915332406492,-0.28790726577291664,-0.036000171955606466,-0.09167123453983424,-0.32902706007857585,-0.39384595528991795,-0.39269954125231715,-0.4511986980533939
128,한올바이오파마,-0.32832815221824535,-1.5575289313378622,0.752812897603899,2.5215319423377127,0.43646695160086185,-0.5466422379610137,-0.20112438609583086,-2.0068859510574812,0.2747993302920561,2.85663196544654,-0.7053048937524302,-1.0345194669518585,-0.693589682529686
129,코스맥스,0.9846960892931947,-1.5575289313378622,1.0144492777847611,1.122992398851426,0.4057963164562104,-0.5596783600428564,-1.4436956682941304,-0.34137644511478143,-0.07858325343000598,1.1814449311220014,-0.1569119312060642,-0.8998719300918149,-0.4915971954661093
130,OCI홀딩스,0.5061949168512441,0.5054232955997039,-0.4507144512280666,-0.8767884437037311,-0.24922368311899104,-0.5652865768762153,-1.0005137870003515,1.0321785222481357,-0.10013408628185327,-0.4657055001176072,3.3213590355869127,0.5094389557099751,0.6395607320899206
131,롯데쇼핑,0.1772936280421896,0.5054232955997039,0.22954013724217484,0.20370316621713805,-0.6879727157710616,-0.5739549213287092,-0.700368213123678,1.4698906831359033,-0.09396251795364158,-0.5708427616860928,-0.07322321254084466,1.5641779944469836,0.8415532191534973
132,동서,-0.9183295746168829,-1.5575289313378622,0.3158801427018593,0.4738260686973554,-1.4649764611977822,-0.575519020040352,0.324903833681273,-0.8598093399976952,-0.09301195455596299,-0.24141267543817116,-0.5508451082476253,0.8505460490887524,-0.3784814027105063
133,풍산,0.1759686415054388,-1.5575289313378622,0.3341946893145197,0.46946924768960996,0.5583436108346257,-0.583502821463876,-0.7080133226592781,0.28391900662581004,-0.09387739287325245,-0.3220179093073434,-0.08062050033843003,-0.2131694921055923,-0.20880771357710182
134,오뚜기,1.8632153751672866,0.5054232955997039,-0.6076962793365839,0.07299853598477485,-0.6864801787066257,-0.5854161312886662,-2.290904990041628,1.8670602006714951,-0.09504076897190385,-0.35706366316350535,4.4339332017998645,-0.15033397490423864,2.9422750846146957
135,DB하이텍,-0.24264594168428302,0.5054232955997039,0.20337649922408865,-0.022851526185624832,-0.029001088619681974,-0.6026070089614749,-0.33350783713182375,-0.13718700391664979,-0.09739589619600303,-0.30099045699364635,-0.023871158130088548,-0.39269954125231715,-0.459278397535937
136,이마트,0.12124011019720966,0.5054232955997039,-0.05825988095677346,-0.5674541521538048,-0.0999990359264656,-0.6432493771004234,-0.7123364349695518,1.6558739160174574,-0.10199265053701588,-0.59187021399979,-0.7129229961111375,0.4241621823652808,0.11438026572462102
